city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_voters,hotel_description,feels_like,humidity,wind_speed,city_id,main_weather,main_weather_scores,final_score,lon,lat
Biarritz,La Maison de la Côte studios et appartements,https://www.booking.com/hotel/fr/la-maison-de-la-cote-studios-et-appartements.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=popularity&srpvid=6c9669d19ce6002b&srepoch=1688828580&from=searchresults#hotelTmpl,"43.49019137,-1.55080241","8,6",11 expériences vécues,"Situé à 400 mètres de la plage Miramar, l'établissement La Maison de la Côte studios et appartements propose une terrasse ainsi que des hébergements climatisés avec balcon et connexion Wi-Fi gratuite. L'établissement possède un sauna.

Tous les logements comprennent une kitchenette entièrement équipée avec une table à manger, une télévision par satellite à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'articles de toilette gratuits. Un micro-ondes, un grille-pain et une bouilloire sont également fournis.

Vous séjournerez à 500 mètres de la plage VVF et à 700 mètres de la Grande Plage. L'aéroport de Biarritz, le plus proche, est implanté à 4 km. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Atlantico - Arrosa,https://www.booking.com/hotel/fr/atlantico-arrosa.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=popularity&srpvid=6c9669d19ce6002b&srepoch=1688828580&from=searchresults#hotelTmpl,"43.47610700,-1.56114500","8,3",61 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Atlantico - Arrosa ! Connectez-vous pour économiser.
 L'Atlantico - Arrosa propose un hébergement avec connexion Wi-Fi gratuite à Biarritz, à moins de 1 km de la plage de la Côte des Basques, à 12 minutes à pied de la Grande Plage et à 1,2 km de la plage des Pêcheurs. Occupant un bâtiment datant de 1900, cet appartement se trouve à 3,2 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz.

Cet appartement de 2 chambres dispose d'un salon, d'un coin repas, d'un lecteur Blu-ray ainsi que d'une cuisine avec un réfrigérateur, un four et un micro-ondes. Sa salle de bains est pourvue d'une douche. Il dispose également d'une télévision à écran plat et d'une console PS3.

Le personnel de la réception ouverte 24h/24 parle français, anglais et espagnol.

Vous séjournerez à 18 km de l'église Saint-Jean-Baptiste et à 31 km de la gare d'Hendaye. L'aéroport de Biarritz, le plus proche, est implanté à 3 km. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Magnifique Appartement 3 chambres,https://www.booking.com/hotel/fr/magnifique-appartement-3-chambres.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=popularity&srpvid=6c9669d19ce6002b&srepoch=1688828580&from=searchresults#hotelTmpl,"43.47769440,-1.55235990","8,9",18 expériences vécues,"Situé à Biarritz, à seulement 1,2 km de la plage des Pêcheurs, le Magnifique Appartement 3 chambres propose un hébergement avec vue sur le jardin, connexion Wi-Fi et parking privé gratuits. Cet appartement se trouve à 1,3 km de la Grande Plage et à 1,4 km de la plage Miramar.

Cet appartement comprend 3 chambres, une cuisine et une salle de bains. Il dispose également d'une télévision à écran plat.

Vous séjournerez à 2,6 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 2 km. 






En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Sofitel Biarritz Le Miramar Thalassa,https://www.booking.com/hotel/fr/thalassa-miramar-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=303&sr_order=popularity&srpvid=6c9669d19ce6002b&srepoch=1688828580&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.48784796,-1.55444473","7,9",794 expériences vécues,"Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement Sofitel Biarritz Le Miramar Thalassa



 Situé à quelques pas du centre-ville de Biarritz, le Sofitel Biarritz Le Miramar surplombe l'une des plus belles plages de la côte basque. Chaque saison ayant sa propre douceur, les 126 chambres et suites disposent toutes d'une terrasse avec vue sur l'océan ou l'architecture de Biarritz. Pour une sérénité infinie, vous bénéficierez d'un accès direct au centre de thalassothérapie.

Le chef Robert Job s’attache à conserver la réputation d'une restauration innovante. Il s'inspire des produits locaux de la pêche et du terroir pour créer une cuisine imaginative et équilibrée. Restaurant, bar, terrasse ou service d'étage, à chaque heure de la journée correspond une lumière, une atmosphère et une gourmandise.

Une expérience unique vous attend dans les pavillons où sont dispensés des soins dans l’intimité d'un éclairage tamisé. Vous pourrez détendre votre corps et votre esprit grâce à la gamme de soins personnalisés proposée : soins du visage, modelages, soins de beauté, de santé et de bien-être complets.

Pour respirer, vous pourrez vous relaxer dans la piscine extérieure d'eau de mer chauffée panoramique et profiter du parcours marin intérieur.
Pour bouger, rien de tel que la salle de sport high-tech donnant sur l'océan où vous pourrez suivre les conseils d’un entraîneur privé ou participer aux cours d’aquagym et de pilates. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Charming house with terrace - Biarritz - Welkeys,https://www.booking.com/hotel/fr/charming-house-with-terrace-in-milady-neighborhood-in-biarritz-welkeys.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=375&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.46823290,-1.56587210","8,8",13 expériences vécues,"Situé à Biarritz, à moins de 1 km de la plage de la Côte des Basques, le Charming house with terrace - Biarritz - Welkeys propose un hébergement avec un jardin, une terrasse et une connexion Wi-Fi gratuite. Cette maison de vacances se trouve à 1,1 km de la plage de Marbella et à 1,2 km de celle de Milady.

Cette maison de vacances comprend 3 chambres, une télévision par satellite, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 2,5 km de la gare de Biarritz-La Négresse et à 16 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 3 km. 







Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Les Terrasses de Marbella - à 350 m de la plage,https://www.booking.com/hotel/fr/les-terrasses-de-marbella-a-350-m-de-la-plage.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=374&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.46872350,-1.57002210","7,6",9 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Terrasses de Marbella - à 350 m de la plage ! Connectez-vous pour économiser.
 Situé à Biarritz, à 400 mètres de la plage de Marbella et à 500 mètres de celle de Milady, l'établissement Les Terrasses de Marbella - à 350 m de la plage propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Situé à 100 mètres de la plage de la Côte des Basques, il dispose d'une terrasse et d'un parking privé gratuit.

L'appartement comprend 2 chambres, une cuisine équipée d'un réfrigérateur et d'un four, un lave-linge ainsi qu'une salle de bains pourvue d'articles de toilette gratuits et d'un sèche-cheveux.

Un barbecue est à votre disposition sur place.

Vous séjournerez à 2,9 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 5 km. 






En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,OSSUNA KEYWEEK Very nice apartment close the main beach in Biarritz,https://www.booking.com/hotel/fr/ossuna-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=372&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.48286290,-1.55632060","6,0",1 expérience vécue,"Vous bénéficierez d'une connexion Wi-Fi gratuite. L'OSSUNA KEYWEEK Very nice apartment close the main beach in Biarritz est situé dans le centre de Biarritz, à moins de 600 mètres de la plage des Pêcheurs et à 700 mètres de la Grande Plage. Cet appartement se trouve à 2,8 km de la plage de Marbella et à 3,6 km de la gare de Biarritz-La Négresse.

L'appartement comprend 3 chambres, une cuisine avec réfrigérateur et four, ainsi qu'une salle de bains avec douche, articles de toilette gratuits et lave-linge. Les serviettes et le linge de lit sont fournis.

Parlant français, anglais et espagnol, le personnel de la réception ouverte 24h/24 pourra vous aider à planifier votre séjour.

Vous séjournerez à 700 mètres de la plage Miramar et à 1,1 km de celle de la Côte des Basques. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 3 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Villa Uhaïna,https://www.booking.com/hotel/fr/villa-milady.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=371&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.46484260,-1.55992040",,2 commentaires externes,"Située à Biarritz, la Villa Uhaïna propose un hébergement climatisé avec une piscine privée, une vue sur le jardin et un balcon. Doté d'un bar, il se trouve à 1,4 km de la plage de Milady.

La villa comprend 4 chambres, 5 salles de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la piscine. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous pourrez profiter d'un jacuzzi. Vous pourrez vous baigner dans la piscine extérieure, vous détendre dans le jardin et utiliser le barbecue. La région est prisée pour pratiquer la randonnée et la plongée sous-marine.

Vous séjournerez à proximité de la plage de la Côte des Basques, de la plage de Marbella et de la gare de Biarritz-La Négresse. Moyennant des frais supplémentaires, l'établissement assure un service de navette aéroport, le plus proche étant celui de Biarritz, situé à 3 km. 






En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,CALYPSO beautiful city house in quiet area close to center,https://www.booking.com/hotel/fr/calypso-beautiful-city-house-in-quiet-area-close-to-center.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=370&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.47193952,-1.55633042","8,7",3 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement CALYPSO beautiful city house in quiet area close to center ! Connectez-vous pour économiser.
 Le CALYPSO beautiful city house in quiet area close to center est situé à Biarritz, à 1,7 km de la Grande Plage, à 2,1 km de la plage de Marbella et à 1,9 km de la gare de Biarritz-La Négresse. Vous séjournerez à 1,5 km de la plage de la Côte des Basques et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Cette maison de vacances comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville.

Vous séjournerez à 15 km de la gare de Saint-Jean-de-Luz et à 16 km de l'église Saint-Jean-Baptiste. L'aéroport le plus proche est celui de Biarritz, à 2 km du CALYPSO beautiful city house in quiet area close to center. 






En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Belle Suite Apt,https://www.booking.com/hotel/fr/belle-vue-apt.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=373&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.46675144,-1.57352489","8,0",25 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Belle Suite Apt ! Connectez-vous pour économiser.
 Situé à Biarritz, le Belle Suite Apt propose une piscine extérieure et un centre de spa et de bien-être. La plupart de ses appartements indépendants sont équipés d'une connexion Wi-Fi gratuite. L'établissement se trouve à 2,4 km de la gare de Biarritz-La Négresse et à 2 km du Rocher de la Vierge.

Tous les appartements du Belle Suite Apt disposent d'une cuisine avec four micro-ondes et four. Ils comprennent également une salle de bains privative pourvue d'une douche, d'une baignoire et d'un sèche-cheveux. Vous profiterez par ailleurs d'un coin salon extérieur et de matériel de repassage. Certains logements sont également dotés d'un lave-linge et d'un canapé.

Le Belle Suite Apt possède un restaurant, une plage privée et un court de tennis. Dans les environs, vous pourrez pratiquer diverses activités, telles que le golf, la randonnée à vélo et l'équitation.

Vous découvrirez le Château Boulard et le Musée du Chocolat de Biarritz à moins de 2 km. L'aéroport de Biarritz-Bayonne-Anglet est quant à lui installé à 4 km. Enfin, le stationnement sur place est gratuit. 




Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,IZOKINA KEYWEEK 2 bedroom Apartment in Biarritz,https://www.booking.com/hotel/fr/youcca-izokina-2-bedroom-apartment-in-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=368&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.48488200,-1.54948900","8,7",4 expériences vécues,"Situé à Biarritz, à 700 mètres de la plage Miramar et à moins de 1 km de la Grande Plage, l'IZOKINA KEYWEEK 2 bedroom Apartment in Biarritz Il propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision. Cet appartement se trouve à 18 km de la gare de Saint-Jean-de-Luz et à 19 km de l'église Saint-Jean-Baptiste.

L'appartement comprend 2 chambres, une cuisine avec réfrigérateur et four, ainsi qu'une salle de bains avec baignoire ou douche, articles de toilette gratuits et lave-linge. Les serviettes et le linge de lit sont fournis.

Parlant français et anglais, le personnel de la réception se fera un plaisir de vous fournir des informations sur la région.

Vous séjournerez à 1,2 km de la plage VVF et à 4,1 km de la gare de Biarritz-La Négresse. L'aéroport de Biarritz, le plus proche, est implanté à 4 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Bright and cosy flat with terrace in front of Biarritz racetrack - Welkeys,https://www.booking.com/hotel/fr/bright-and-cosy-flat-with-terrace-in-front-of-biarritz-racetrack-welkeys.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=367&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.46990540,-1.55029530","7,2",9 expériences vécues,"Situé à 2 km de la Grande Plage et à 2,1 km de la plage de la Côte des Basques, le Bright and cosy flat with terrace in front of Biarritz racetrack - Welkeys propose une connexion Wi-Fi gratuite et une terrasse. Cet appartement possède un balcon.

Cet appartement comprend 3 chambres, une télévision par satellite, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un réfrigérateur et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 2,2 km de la plage des Pêcheurs et à 1,6 km de la gare de Biarritz-La Négresse. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 2 km. 






En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Atlantico - Xuria,https://www.booking.com/hotel/fr/atlantiko-xuria.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=366&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.47610700,-1.56114500","8,4",26 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Atlantico - Xuria ! Connectez-vous pour économiser.
 Situé à Biarritz, à moins de 1 km de la plage de la Côte des Basques et à 12 minutes à pied de la Grande Plage, l'Atlantico - Xuria propose des hébergements avec une connexion Wi-Fi gratuite et une télévision. Cet appartement se trouve à 1,2 km de la plage des Pêcheurs et à 1,7 km de celle de Marbella.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 3,2 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 3 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,ALMA KEYWEEK Duplex apartment with terrace and ocean view in Biarritz,https://www.booking.com/hotel/fr/alma-rent-a-duplex-apartment-with-terrace-and-ocean-view-in-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=369&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.47907790,-1.56520240","8,8",8 expériences vécues,"L'ALMA KEYWEEK Duplex appartement avec terrasse et vue sur l'océan est bien situé dans le centre de Biarritz et propose des services de massage. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.

L'appartement comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par satellite, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la mer.

Vous séjournerez à proximité des plages de la Côte des Basques, du Port Vieux et des Pêcheurs. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 3 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,COAST KEYWEEK Duplex apartment in the city center with sea view,https://www.booking.com/hotel/fr/coast-keyweek-duplex-apartment-in-the-city-center-with-sea-view.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=364&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.48231280,-1.55833630",10,2 expériences vécues,"Situé à Biarritz, à seulement 400 mètres de la Grande Plage, le COAST KEYWEEK Duplex apartment in the city center with sea view propose un hébergement avec vue sur la ville, connexion Wi-Fi et parking privé gratuits. Cet appartement se trouve à 3,3 km de la gare de Biarritz-La Négresse et à 18 km de celle de Saint-Jean-de-Luz.

L'appartement comprend 3 chambres, une télévision par satellite, un lave-linge et 2 salles de bains pourvues d'une baignoire ou d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 500 mètres de la plage des Pêcheurs et à 700 mètres de celle de Miramar. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 3 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Le Perchoir,https://www.booking.com/hotel/fr/le-perchoir-stay-in-hypercentre-beach-250-m-and-indoor-private-parking.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=363&sr_order=popularity&srpvid=cf5b69d1a94b02d4&srepoch=1688828579&from=searchresults#hotelTmpl,"43.48436610,-1.55548000","7,8",10 expériences vécues,"Situé à Biarritz, à seulement 400 mètres de la Grande Plage, l'établissement Le Perchoir propose un hébergement avec vue sur la mer. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Vous séjournerez à 600 mètres de la plage Miramar et d'un casino.

Cet appartement comprend 2 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la ville.

Vous séjournerez à 700 mètres de la plage des Pêcheurs et à 3,5 km de la gare de Biarritz-La Négresse. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 3 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
