city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_voters,hotel_description,feels_like,humidity,wind_speed,city_id,main_weather,main_weather_scores,final_score,lon,lat
Collioure,Brit Hotel Porte d'Espagne,https://www.booking.com/hotel/fr/porte-d-espagne.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=17351008_88921355_0_34_0&highlighted_blocks=17351008_88921355_0_34_0&matching_block_id=17351008_88921355_0_34_0&sr_pri_blocks=17351008_88921355_0_34_0__35080&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"42.65964763,2.88490623","7,4",2 401 expériences vécues,"Le Brit Hotel Porte d'Espagne propose des hébergements dotés d’une connexion Wi-Fi gratuite à 5 km du centre-ville de Perpignan et à 6 km de la gare.

Présentant une décoration contemporaine, les 50 chambres sont climatisées et disposent d’une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche à l’italienne. Un plateau de courtoisie avec de l’eau minérale, du café, du thé et des biscuits vous sera offert à votre arrivée.

Vous pourrez prendre votre petit-déjeuner et des plateaux-repas en chambre ou sur la terrasse. Vous trouverez également des restaurants à moins de 5 minutes de route.

Vous pourrez rejoindre l’autoroute A9 en 6 minutes en voiture. Le Brit Hotel Porte d'Espagne est situé à 4 km de Villeneuve-de-la-Raho et à 30 km de Collioure. Un parking privé et sécurisé est disponible gratuitement. 





L'établissement Brit Hotel Porte d'Espagne accueille des clients Booking.com depuis le 3 févr. 2010.





En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Loc de cabines sur Yacht,https://www.booking.com/hotel/fr/just4fun.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=911077902_374257558_2_42_0&highlighted_blocks=911077902_374257558_2_42_0&matching_block_id=911077902_374257558_2_42_0&sr_pri_blocks=911077902_374257558_2_42_0__71500&from=searchresults#hotelTmpl,"42.70609100,3.00989800","9,6",9 expériences vécues,"Situé à Canet-en-Roussillon, le Loc de cabines sur Yacht propose un hébergement avec une terrasse et une vue sur la mer.

Le bateau dispose d'une télévision à écran plat et d'une salle de bains privative avec articles de toilette gratuits, sèche-cheveux et douche.

Un petit-déjeuner à la carte, continental et végétarien est servi chaque matin.

Vous séjournerez à 2,5 km du Roussillon et à 2,6 km de la jetée. L'aéroport de Perpignan-Rivesaltes, le plus proche, est à 21 km. 





L'établissement Loc de cabines sur Yacht accueille des clients Booking.com depuis le 7 oct. 2022.




En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Guesthouse 13 Rue Jeanne d'Arc,https://www.booking.com/hotel/fr/guesthouse-13-rue-jeanne-d-39-arc.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=176134002_326760518_2_0_0&highlighted_blocks=176134002_326760518_2_0_0&matching_block_id=176134002_326760518_2_0_0&sr_pri_blocks=176134002_326760518_2_0_0__34445&from=searchresults#hotelTmpl,"42.70653690,3.00740850","7,6",313 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Guesthouse 13 Rue Jeanne d'Arc ! Connectez-vous pour économiser.
 Situé à Canet-en-Roussillon, à moins de 2,8 km du Roussillon, le Guesthouse 13 Rue Jeanne d'Arc propose une terrasse, des chambres non-fumeurs et une connexion Wi-Fi gratuite. Vous séjournerez à 2,9 km de Jetee, à 13 km du stade Gilbert Brutus et à 28 km du château royal de Collioure. Des services d'étage, de concierge et de bagagerie sont assurés.

Le linge de lit et les serviettes sont fournis.

Le château de Quéribus se trouve à 50 km du Guesthouse 13 Rue Jeanne d'Arc. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 21 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. 






L'établissement Guesthouse 13 Rue Jeanne d'Arc accueille des clients Booking.com depuis le 4 juil. 2016.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Escapades Lointaines,https://www.booking.com/hotel/fr/escapades-lointaines.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=278340805_119042067_2_1_0&highlighted_blocks=278340805_119042067_2_1_0&matching_block_id=278340805_119042067_2_1_0&sr_pri_blocks=278340805_119042067_2_1_0__98196&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"42.70233100,2.97255900","8,8",148 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Escapades Lointaines ! Connectez-vous pour économiser.
 Situé à Perpignan, à 10 km du stade Gilbert Brutus et à 34 km du château royal de Collioure, l'Escapades Lointaines propose des hébergements avec une connexion Wi-Fi gratuite, un jardin avec une piscine extérieure, une vue sur la piscine, un sauna et un bain à remous.

Dotés d'une terrasse, les logements comprennent la climatisation, une télévision ainsi qu'une salle de bains privative avec douche et articles de toilette gratuits. Un réfrigérateur, un four, un micro-ondes et une machine à café sont également disponibles.

Un petit-déjeuner buffet, à la carte ou continental est servi tous les matins.

La région est prisée pour pratiquer la randonnée, le ski et le vélo. Un service de location de voitures est assuré sur place.

Le château de Quéribus se trouve à 48 km. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 19 km. 






L'établissement Escapades Lointaines accueille des clients Booking.com depuis le 23 oct. 2017.




En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Bel appart rénové 10mn des plages et de Perpignan,https://www.booking.com/hotel/fr/bel-appart-renove-10mn-des-plages-et-de-perpignan.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=860214401_354079372_4_0_0&highlighted_blocks=860214401_354079372_4_0_0&matching_block_id=860214401_354079372_4_0_0&sr_pri_blocks=860214401_354079372_4_0_0__63355&from=searchresults#hotelTmpl,"42.67911150,2.93985710","7,2",5 expériences vécues,"Le Bel appart rénové 10mn des plages et de Perpignan propose un hébergement à Cabestany, à 28 km du château royal de Collioure et à 47 km du château de Quéribus. Situé à 10 km du stade Gilbert Brutus, il propose une connexion Wi-Fi gratuite et un service de concierge.

Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 18 km. 





L'établissement Bel appart rénové 10mn des plages et de Perpignan accueille des clients Booking.com depuis le 1 juin 2022.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Hotel Du Village Catalan,https://www.booking.com/hotel/fr/du-village-catalan-banyuls-dels-apsres.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=5769904_141736551_0_2_0&highlighted_blocks=5769904_141736551_0_2_0&matching_block_id=5769904_141736551_0_2_0&sr_pri_blocks=5769904_141736551_0_2_0__114050&from=searchresults#hotelTmpl,"42.57742495,2.84807749","7,5",859 expériences vécues,"Cet hôtel vous accueille dans un cadre magnifique au milieu des vignobles catalans et des Pyrénées. Il propose un hébergement confortable et de qualité.

L'Hotel du Village Catalan est situé à proximité de l'autoroute A9, entre Perpignan et la frontière espagnole.

Spacieuses, claires, insonorisées et climatisées, les chambres vous offrent un espace de vie reposant. Vous profiterez gratuitement d'une connexion Wi-Fi dans les parties communes de l'hôtel.

Au cœur d'un magnifique jardin, la grande piscine de l'Hotel du Village Catalan vous permettra de passer d'agréables moments de détente en famille. Lors de votre séjour, vous pourrez savourer le petit-déjeuner continental servi dans la salle à manger climatisée ou sur la terrasse ombragée, près de la piscine.

Vous pourrez vous garer dans l'un des garages privés, moyennant des frais supplémentaires. 





L'établissement Hotel Du Village Catalan accueille des clients Booking.com depuis le 28 juil. 2009.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,appart 236,https://www.booking.com/hotel/fr/appart-236.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=879400501_357040129_3_0_0&highlighted_blocks=879400501_357040129_3_0_0&matching_block_id=879400501_357040129_3_0_0&sr_pri_blocks=879400501_357040129_3_0_0__295450&from=searchresults#hotelTmpl,"42.70117040,3.01541380",,,"Situé à Canet-en-Roussillon, à 2,1 km du Roussillon et à 2,2 km de la plage centrale, l'appart 236 propose un hébergement avec une cuisine. Vous profiterez d'une piscine privée et d'un parking privé gratuit.

Cet appartement climatisé comprend une chambre, une télévision à écran plat et un salon.

Vous séjournerez à 2,4 km de Jetee et à 14 km du stade Gilbert Brutus. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 22 km. 





L'établissement appart 236 accueille des clients Booking.com depuis le 11 juil. 2022.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Superbe T2 au calme avec balcon sur la marina - 10,https://www.booking.com/hotel/fr/superbe-t2-au-calme-avec-balcon-sur-la-marina-10.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=683187501_278400541_4_0_0&highlighted_blocks=683187501_278400541_4_0_0&matching_block_id=683187501_278400541_4_0_0&sr_pri_blocks=683187501_278400541_4_0_0__94450&from=searchresults#hotelTmpl,"42.70236244,3.03180935","8,3",64 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Superbe T2 au calme avec balcon sur la marina - 10 ! Connectez-vous pour économiser.
 Le Superbe T2 au calme avec balcon sur la marina - 10 est situé à Canet-en-Roussillon, à moins de 1 km de Jetee, à 1,3 km de Sardinal et à 15 km du stade Gilbert Brutus. Vous séjournerez à 800 mètres du Roussillon. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi.

Offrant une vue sur la mer, cet appartement comprend un balcon, une chambre, un salon, une télévision à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine équipée avec un réfrigérateur et un four. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.

Le château royal de Collioure se trouve à 25 km. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 23 km. 






L'établissement Superbe T2 au calme avec balcon sur la marina - 10 accueille des clients Booking.com depuis le 19 oct. 2020.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Bel appartement cosy au coeur de Cabestany,https://www.booking.com/hotel/fr/bel-appartement-cosy-au-coeur-de-cabestany.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=860226101_354070010_4_0_0&highlighted_blocks=860226101_354070010_4_0_0&matching_block_id=860226101_354070010_4_0_0&sr_pri_blocks=860226101_354070010_4_0_0__66464&from=searchresults#hotelTmpl,"42.67911150,2.93985710","8,4",12 expériences vécues,"Situé à Cabestany, à 10 km du stade Gilbert Brutus et à 28 km du château royal de Collioure, le Bel appartement cosy au coeur de Cabestany propose une connexion Wi-Fi gratuite et la climatisation.

L'appartement comprend 2 chambres, une cuisine avec réfrigérateur et four ainsi qu'une salle de bains avec douche, sèche-cheveux et lave-linge. Les serviettes et le linge de lit sont fournis.

Le château de Quéribus se trouve à 47 km. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 18 km. 






En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Le Bohème Chic - Air conditioning - Wifi,https://www.booking.com/hotel/fr/le-boheme-chic-air-conditioning-wifi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=1025158702_375462117_6_0_0&highlighted_blocks=1025158702_375462117_6_0_0&matching_block_id=1025158702_375462117_6_0_0&sr_pri_blocks=1025158702_375462117_6_0_0__79756&from=searchresults#hotelTmpl,"42.70178960,3.03396320",,,"Situé à Canet-en-Roussillon, à seulement 400 mètres du Roussillon, l'établissement Le Bohème Chic - Air conditioning - Wifi propose une salle de sport, un casino et une réception ouverte 24h/24. Vous pourrez pratiquer diverses activités dans les environs, telles que le golf, le canoë-kayak et le vélo.

Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 500 mètres de la jetée et à 2,7 km de Sardinal. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 24 km. 





L'établissement Le Bohème Chic - Air conditioning - Wifi accueille des clients Booking.com depuis le 14 juin 2023.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Beach place entre Ciel et Mer,https://www.booking.com/hotel/fr/beach-place-entre-ciel-et-mer.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=1026655102_375423105_5_0_0&highlighted_blocks=1026655102_375423105_5_0_0&matching_block_id=1026655102_375423105_5_0_0&sr_pri_blocks=1026655102_375423105_5_0_0__74676&from=searchresults#hotelTmpl,"42.70074380,3.03611010",,,"Le Beach place entre Ciel et Mer est situé à Canet-en-Roussillon, à 200 mètres du Roussillon, à 200 mètres de la jetée et à 3 km de Sardinal. Cet hébergement en bord de mer dispose d'une terrasse et d'une connexion Wi-Fi gratuite.

Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision, une cuisine entièrement équipée et un balcon avec vue sur la mer.

Vous pourrez pratiquer la randonnée, le ski et le vélo dans les environs. De plus, l'appartement dispose de nombreuses installations de sports nautiques.

Vous séjournerez à 16 km du stade Gilbert Brutus et à 25 km du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est à 24 km. 





L'établissement Beach place entre Ciel et Mer accueille des clients Booking.com depuis le 16 juin 2023.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Hotel du Port,https://www.booking.com/hotel/fr/hotelduportcanetplage.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=5178802_267789713_0_0_0&highlighted_blocks=5178802_267789713_0_0_0&matching_block_id=5178802_267789713_0_0_0&sr_pri_blocks=5178802_267789713_0_0_0__71450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"42.70125489,3.03341746","7,8",254 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel du Port ! Connectez-vous pour économiser.
 Situé à seulement 100 mètres de la plage et du port de plaisance, cet hôtel se trouve à proximité de de toutes les activités qu'offre le bord de mer et bénéficie d'un emplacement idéal pour rejoindre Canet-en-Roussillon.

Les chambres de style moderne sont équipées d'une télévision, d'un téléphone et d'une connexion Wi-Fi gratuite. Les chambres possèdent toutes un balcon ainsi qu'une salle de bains privative.

Un petit-déjeuner buffet est servi chaque matin dans la salle à manger de l'hôtel du Port. Vous trouverez également un bar et restaurant sur place.

Un parking public est disponible gratuitement sur place. 






L'établissement Hotel du Port accueille des clients Booking.com depuis le 21 déc. 2009.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,Malibu Village,https://www.booking.com/hotel/fr/malibu-village-canet-plage.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=132509201_88558635_0_2_0&highlighted_blocks=132509201_88558635_0_2_0&matching_block_id=132509201_88558635_0_2_0&sr_pri_blocks=132509201_88558635_0_2_0__54900&from=searchresults#hotelTmpl,"42.70144856,3.01545926","7,3",1 806 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Malibu Village ! Connectez-vous pour économiser.
 Situé à Canet-Plage, le Malibu Village dispose de 3 piscines extérieures, d'un restaurant et d'un court de tennis. Ce village vacances propose des hébergements indépendants à 5 minutes de route de la mer.

Dotés d'un balcon, les appartements comprennent un coin salon, ainsi qu'une kitchenette équipée d'un four et d'un réfrigérateur. Leur salle de bains privative est pourvue d'une douche ou d'une baignoire.

Le Malibu Village se trouve à 17 km de l'aéroport de Perpignan-Rivesaltes. Enfin, vous bénéficierez gratuitement d'un parking. 






L'établissement Malibu Village accueille des clients Booking.com depuis le 23 mars 2015.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,L'Hacienda,https://www.booking.com/hotel/fr/hacienda-canet-en-roussillon1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=c7cf8656f11c0244&srepoch=1688929583&all_sr_blocks=852548001_352634363_4_0_0&highlighted_blocks=852548001_352634363_4_0_0&matching_block_id=852548001_352634363_4_0_0&sr_pri_blocks=852548001_352634363_4_0_0__124500&from=searchresults#hotelTmpl,"42.69385240,3.03393787","7,8",13 expériences vécues,"Situé à Canet-en-Roussillon, à 300 mètres de la plage centrale et à 500 mètres du Grand Large, L'Hacienda propose un bar et la climatisation. Offrant une vue sur la ville et la montagne, il se trouve à 700 mètres du Roussillon.

Cet appartement comprend une terrasse, 2 chambres, un salon ainsi qu'une cuisine bien équipée avec un réfrigérateur et un four. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 16 km du stade Gilbert Brutus et à 24 km du château royal de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 24 km. 





L'établissement L'Hacienda accueille des clients Booking.com depuis le 14 mai 2022.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
Collioure,"FREDANNE, appartement moderne wifi, fibre à 100m de la plage",https://www.booking.com/hotel/fr/fredanne.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=c2b98656678d00a8&srepoch=1688929583&all_sr_blocks=977484901_370059395_2_0_0&highlighted_blocks=977484901_370059395_2_0_0&matching_block_id=977484901_370059395_2_0_0&sr_pri_blocks=977484901_370059395_2_0_0__57207&from=searchresults#hotelTmpl,"42.69523817,3.03371711","9,4",5 expériences vécues,"Situé à Canet-en-Roussillon, à seulement 600 mètres du Grand Large, le FREDANNE, appartement moderne wifi, fibre à 100m de la plage propose un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi gratuite. Vous pourrez pratiquer diverses activités dans les environs, telles que le vélo et la plongée avec tuba.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

Vous pourrez pratiquer la randonnée, la planche à voile et la pêche dans les environs. Un casino est à votre disposition sur place.

Vous séjournerez à 600 mètres du Roussillon et à 700 mètres de la plage centrale. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 24 km. 





L'établissement FREDANNE, appartement moderne wifi, fibre à 100m de la plage accueille des clients Booking.com depuis le 19 mars 2023.



En voir plus",27.575,65.15,3.5112499999999995,14.0,clear sky,5.0,621.0,3.0831554,42.52505
